requirement_id,equipment_id,discipline,parameter_key,value_text,value_number,unit,datum,value_origin,status,source_id,source_locator,blocks_release,notes
REQ-0538,SAN-021,INT1,final_length_depth_and_height,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无精确加工尺寸,yes,IFC 1000×470×250 mm 包围盒只作协调
REQ-0539,SAN-021,INT1,basin_quantity_and_width,,,,,pending,pending,USER-PLUM-SINKS-001,IFC 有两个 STREET-H 子部件但不证明最终双盆构成,yes,须由立面和加工图关闭
REQ-0540,SAN-021,PLUM,tap_mounting_and_hole_schedule,,,,,pending,pending,USER-PLUM-SINKS-001,用户未确认墙出水或台面龙头,yes,影响台面开孔与墙内预埋
REQ-0541,SAN-021,PLUM,drain_and_supply_coordinates,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无水电加工定位,yes,须与 P-202 关闭
REQ-0542,SAN-021,STRUCTURE,vanity_support_and_shop_drawing,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无支撑和加工图,yes,须核对墙体基层、柜体、石材和检修
REQ-0543,SAN-017,INT1,parent_product_candidate,SAN-021 antoniolupi Street,,,,project_candidate,candidate,IFC-FORMAL-001,两个 STREET-H 对象与 STREET 主体同处 BATHM,no,不得单独计为两个已采购成品
REQ-0544,SAN-018,PLUM,product_family,Sorgente,,,,user_input,confirmed,USER-PLUM-SINKS-001,用户确认国内定制 Falper Sorgente,no,不等于官方标准料号
REQ-0545,SAN-018,WFIN,material,Rosso Levanto marble,,,,user_input,confirmed,USER-PLUM-SINKS-001,用户写 Levanto Red；官方常用名 Rosso Levanto,no,石材批次和表面待关闭
REQ-0546,SAN-018,INT1,fabrication_method,domestic custom based on official family,,,,user_input,confirmed,USER-PLUM-SINKS-001,国内定制款,no,官方系列尺寸不能自动变成加工尺寸
REQ-0547,SAN-018,INT1,room_mapping_candidate,BATHG dry area,,,,project_candidate,candidate,IFC-FORMAL-001,BS01 位于 BATHG 且 BATHM 已有 STREET 类型,no,用户未逐房间点名，须在立面确认
REQ-0548,SAN-018,PROCUREMENT,exact_custom_configuration,,,,,pending,pending,USER-PLUM-SINKS-001,只确认系列与国内定制,yes,须由加工订单或 shop drawing 给出
REQ-0549,SAN-018,INT1,final_dimensions_and_basin_geometry,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无精确加工尺寸,yes,IFC 包围盒只作协调
REQ-0550,SAN-018,PLUM,tap_drain_and_supply_coordinates,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无水电加工定位,yes,须与 P-202 和客卫干区立面关闭
REQ-0551,SAN-018,STRUCTURE,support_and_shop_drawing,,,,,pending,pending,USER-PLUM-SINKS-001,国内定制无支撑和加工图,yes,须核对墙体基层、柜体、石材和检修
REQ-0552,FUR-BATHG-MIRROR-001,INT1,design_intent,full-height segmented mirror cabinet,,,,user_input,candidate,INT1-BATHG-MIRROR-REF-001,用户表示正在考虑,no,未选定产品与构造
REQ-0553,FUR-BATHG-MIRROR-001,INT1,location_candidate,BATHG dry-area rear wall,,,,user_input,candidate,INT1-BATHG-MIRROR-REF-001,用户指定客卫干区后面,no,须在客卫立面确认具体墙段
REQ-0554,FUR-BATHG-MIRROR-001,INT1,finished_width,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图无项目尺寸,yes,须按墙面净宽与门套收口确定
REQ-0555,FUR-BATHG-MIRROR-001,INT1,finished_height,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图无项目尺寸,yes,须按当前天花 IFC 完成面与踢脚确定
REQ-0556,FUR-BATHG-MIRROR-001,INT1,cabinet_depth,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图无柜深,yes,须满足储物和通行净宽
REQ-0557,FUR-BATHG-MIRROR-001,INT1,door_segmentation_and_swing,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图无法证明门扇分格与开启,yes,须避让台盆龙头、门扇和侧墙
REQ-0558,FUR-BATHG-MIRROR-001,STRUCTURE,wall_backing_and_fixing,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图不包含墙体基层,yes,须按满载重量与墙体类型设计
REQ-0559,FUR-BATHG-MIRROR-001,SAFETY,mirror_safety_specification,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图不证明镜材安全构造,yes,须由产品和规范审查关闭
REQ-0560,FUR-BATHG-MIRROR-001,WFIN,moisture_resistant_material_system,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图不证明湿区适用性,yes,须明确柜体基材、封边和五金防潮等级
REQ-0561,FUR-BATHG-MIRROR-001,ELEC,lighting_integration_decision,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,图中有灯光但用户只确认类似视觉参考,yes,不得自动增加灯带
REQ-0562,FUR-BATHG-MIRROR-001,ELEC,power_driver_and_service_access,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,是否带灯和除雾尚未决定,yes,若采用电气功能须预留可检修电源与驱动
REQ-0563,FUR-BATHG-MIRROR-001,INT1,internal_shelves_ventilation_and_load,,,,,pending,pending,INT1-BATHG-MIRROR-REF-001,参考图不证明内部构造,yes,须按收纳物品与柜深关闭
REQ-0564,SAN-018,INT1,official_reference_outer_diameter,,520,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,只作国内定制原型协调
REQ-0565,SAN-018,INT1,official_reference_total_height,,900,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,只作国内定制原型协调
REQ-0566,SAN-018,INT1,official_reference_basin_opening_diameter,,500,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,只作国内定制原型协调
REQ-0567,SAN-018,INT1,official_reference_bowl_depth,,84,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,图示近似值；不得作为国内加工尺寸
REQ-0568,SAN-018,INT1,official_reference_base_diameter,,224,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,影响地面固定与排水预留
REQ-0569,SAN-018,PLUM,official_reference_floor_drain_zone_diameter,,150,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,中心地排预留区；最终坐标由加工图关闭
REQ-0570,SAN-018,PLUM,official_reference_visible_drain_cover_diameter,,90,mm,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,国内定制排水盖待确认
REQ-0571,SAN-018,PLUM,official_reference_trap_connection,G 1 1/4,,,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,最终转接与现场排水另行设计
REQ-0572,SAN-018,INT1,official_reference_installation_method,freestanding floor-fixed with pins,,,,official_model_family,candidate,FALPER-SORGENTE-OFFICIAL-001,WFA/WFB 技术图,no,墙体不承托但地面固定和防水穿孔须深化
REQ-0573,SAN-018,PLUM,final_floor_drain_centre_and_fixing_template,,,,,pending,pending,FALPER-SORGENTE-OFFICIAL-001,官方只给原型中心区且国内定制尺寸未关闭,yes,须由加工厂盖章图和现场放线关闭
REQ-0574,SAN-021,PLUM,official_marble_overflow,no,,,,official_model_family,candidate,ANTONIOLUPI-STREET-TECH-001,官方 Street 大理石版本,no,国内定制仍须明确是否保留该构造
REQ-0575,SAN-021,PLUM,official_reference_drain_hole_diameter,,46,mm,,official_model_family,candidate,ANTONIOLUPI-STREET-TECH-001,官方技术变体,no,最终排水器和加工孔以国内 shop drawing 为准
REQ-0576,SAN-021,PLUM,official_reference_tap_hole_diameter,,38,mm,,official_model_family,candidate,ANTONIOLUPI-STREET-TECH-001,仅适用于带台面龙头孔的官方变体,no,若采用墙出水则不应开孔
REQ-0577,SAN-021,STRUCTURE,official_reference_installation_method,wall-supported or cabinet-supported,,,,official_model_family,candidate,ANTONIOLUPI-STREET-INSTALL-001,官方系列安装体系,no,国内定制支架墙体基层与柜体承托须盖章深化
REQ-0578,SAN-018,WFIN,official_material_option,Rosso Levanto marble,,,,official_model_family,candidate,FALPER-SORGENTE-MATERIAL-001,官方产品目录第 6 页,no,确认系列可选材质；本项目国内定制石材批次和表面仍须封样
REQ-0579,SAN-014,PLUM,cold_water_demand,yes,,,,official_exact_model,confirmed,GEB-OFFICIAL-224212-001,精确 SKU 给水接口与最高工作水温 25°C,no,只确认水箱冷水需求；不确认项目接口坐标或管线路由
REQ-0580,SAN-014,PLUM,hot_water_demand,no,,,,official_exact_model,confirmed,GEB-OFFICIAL-224212-001,精确 SKU 给水接口与最高工作水温 25°C,no,不得为隐蔽水箱配置热水
REQ-0581,SAN-014,PLUM,drain_demand,yes,,,,official_exact_model,confirmed,GEB-OFFICIAL-224212-001,精确 SKU WC 连接与排水弯均 Ø90,no,只确认排水需求；不确认项目排水中心或转接位置
REQ-0582,SAN-001,PLUM,cold_water_demand,no,,,,official_exact_model,confirmed,GEB-OFFICIAL-154446-001,CleanLine50 精确 SKU 为线性排水槽,no,排水槽本体不是给水用水点
REQ-0583,SAN-001,PLUM,hot_water_demand,no,,,,official_exact_model,confirmed,GEB-OFFICIAL-154446-001,CleanLine50 精确 SKU 为线性排水槽,no,排水槽本体不是热水用水点
REQ-0584,SAN-001,PLUM,drain_demand,yes,,,,official_exact_model,confirmed,GEB-OFFICIAL-154446-001,CleanLine50 精确 SKU 与集成坡度,no,只确认排水需求；实际排水中心仍由安装套件和现场关闭
REQ-0585,APP-009,PLUM,cold_water_demand,yes,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图确认 G3/4 冷水；只关闭设备介质需求，不确认现场阀门、支管、软管路径或坐标
REQ-0586,APP-009,PLUM,hot_water_demand,no,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图只允许冷水且冷水不高于 25°C；不得配置热水需求
REQ-0587,APP-009,PLUM,drain_demand,yes,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图确认 Ø38 排水接管；只关闭设备介质需求，不确认项目排水中心、转接或路径
REQ-0588,APP-010,PLUM,cold_water_demand,yes,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图确认 G3/4 冷水；只关闭设备介质需求，不确认现场阀门、支管、软管路径或坐标
REQ-0589,APP-010,PLUM,hot_water_demand,no,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图只允许冷水且冷水不高于 25°C；不得配置热水需求
REQ-0590,APP-010,PLUM,drain_demand,yes,,,,official_exact_model,confirmed,APP-DW-INSTALL-001,p.1–2,no,精确候选型号安装图确认 Ø38 排水接管；只关闭设备介质需求，不确认项目排水中心、转接或路径
REQ-0591,APP-004,ELEC,candidate_power_gs3,,2120,W,,official_exact_model,candidate,APP-004-GS3-OFFICIAL-001,,yes,候选功率；最终未选 GS3 时不参与回路统计。
REQ-0592,APP-004,ELEC,candidate_power_e1_prima_exp,1600_or_2600_by_version,,W,,official_model_family,candidate,APP-004-E1PRIMA-OFFICIAL-001,,yes,须按中国 220V 实购版本锁值。
REQ-0595,APP-014,MULTI,functional_alias,APP-015,,,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,同一台实物的净水功能历史编号。
REQ-0596,APP-014,MULTI,physical_unit_count,,1,unit,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,APP-014/015 合计只统计一台。
REQ-0597,APP-014,MULTI,exact_enr,WS7FSB0C1C,,,,official_exact_model,confirmed,APP-014-SIEMENS-NEW-WEB-001,,no,当前业主优选。
REQ-0598,APP-014,MULTI,installation_manual,8001325304_D,,,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,新旧款共用官方说明书。
REQ-0599,APP-015,MULTI,alias_of,APP-014,,,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,唯一物理设备为 APP-014。
REQ-0600,APP-016,PLUM,flange_size,,,mm,,pending,pending,APP-016-FRANKE-SLIM50-CN-RESEARCH-20260818,最终产品未选；研究候选官方资料不完整,yes,F50 保留为基准候选；Franke 134.0721.210 仅研究候选。最终所选同型号铭牌／安装图返回前保持 unknown，不从其他 SKU 外推。
REQ-0601,APP-016,PLUM,drain_connection,,,mm,,pending,pending,APP-016-FRANKE-SLIM50-CN-RESEARCH-20260818,最终产品未选；研究候选官方资料不完整,yes,F50 保留为基准候选；Franke 134.0721.210 仅研究候选。最终所选同型号铭牌／安装图返回前保持 unknown，不从其他 SKU 外推。
REQ-0602,APP-016,ELEC,switch_method,,,,,pending,pending,APP-016-FRANKE-SLIM50-CN-RESEARCH-20260818,最终产品未选；研究候选官方资料不完整,yes,F50 保留为基准候选；Franke 134.0721.210 仅研究候选。最终所选同型号铭牌／安装图返回前保持 unknown，不从其他 SKU 外推。
REQ-0608,CTRL-ENTRY-A,ELEC,controlled_categories,ambient_LED;accent_spotlights,,,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,
REQ-0609,CTRL-ENTRY-A,ELEC,exact_sku,,,,,pending,pending,,,yes,颜色、键数和有线/无线版本未锁。
REQ-0610,CTRL-ENTRY-A,ELEC,terminal_diagram,,,,,pending,pending,,,yes,零火文案不能替代端子定义和接线图。
REQ-0611,CTRL-ENTRY-A,ELEC/INT1,minimum_backbox_clear_depth,,,mm,,pending,pending,,,yes,须包含端子及导线弯曲空间。
REQ-0612,CTRL-ENTRY-A,INT1,candidate_face_width,,85.8,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0613,CTRL-ENTRY-A,INT1,candidate_face_height,,86,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0614,CTRL-ENTRY-A,INT1,candidate_product_depth,,37.55,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,产品深度不等于底盒最小净深。
REQ-0615,CTRL-ENTRY-A,INT1,inset_trim_fit,vendor_sample_confirmation_required,,,,project_candidate,candidate,TB-PANASURFACE-SWITCH-INSET-001,,yes,装饰框不替代电气底盒；一开/二开/三开指相邻面板数量。
REQ-0616,CTRL-MASTER-A,ELEC,controlled_categories,ambient_LED;accent_spotlights,,,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,
REQ-0617,CTRL-MASTER-A,ELEC,exact_sku,,,,,pending,pending,,,yes,颜色、键数和有线/无线版本未锁。
REQ-0618,CTRL-MASTER-A,ELEC,terminal_diagram,,,,,pending,pending,,,yes,零火文案不能替代端子定义和接线图。
REQ-0619,CTRL-MASTER-A,ELEC/INT1,minimum_backbox_clear_depth,,,mm,,pending,pending,,,yes,须包含端子及导线弯曲空间。
REQ-0620,CTRL-MASTER-A,INT1,candidate_face_width,,85.8,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0621,CTRL-MASTER-A,INT1,candidate_face_height,,86,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0622,CTRL-MASTER-A,INT1,candidate_product_depth,,37.55,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,产品深度不等于底盒最小净深。
REQ-0623,CTRL-MASTER-A,INT1,inset_trim_fit,vendor_sample_confirmation_required,,,,project_candidate,candidate,TB-PANASURFACE-SWITCH-INSET-001,,yes,装饰框不替代电气底盒；一开/二开/三开指相邻面板数量。
REQ-0624,CTRL-MASTER-B,ELEC,controlled_categories,ambient_LED;accent_spotlights,,,,user_input,confirmed,OWNER-INBOX-20260814-001,,no,
REQ-0625,CTRL-MASTER-B,ELEC,exact_sku,,,,,pending,pending,,,yes,颜色、键数和有线/无线版本未锁。
REQ-0626,CTRL-MASTER-B,ELEC,terminal_diagram,,,,,pending,pending,,,yes,零火文案不能替代端子定义和接线图。
REQ-0627,CTRL-MASTER-B,ELEC/INT1,minimum_backbox_clear_depth,,,mm,,pending,pending,,,yes,须包含端子及导线弯曲空间。
REQ-0628,CTRL-MASTER-B,INT1,candidate_face_width,,85.8,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0629,CTRL-MASTER-B,INT1,candidate_face_height,,86,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,
REQ-0630,CTRL-MASTER-B,INT1,candidate_product_depth,,37.55,mm,,official_model_family,candidate,JINK-EGG-OFFICIAL-001,,yes,产品深度不等于底盒最小净深。
REQ-0631,CTRL-MASTER-B,INT1,inset_trim_fit,vendor_sample_confirmation_required,,,,project_candidate,candidate,TB-PANASURFACE-SWITCH-INSET-001,,yes,装饰框不替代电气底盒；一开/二开/三开指相邻面板数量。
REQ-0632,NET-AP-R09,ELEC,final_model,,,,,pending,pending,,,yes,
REQ-0633,NET-AP-R09,ELEC,home_run_cable,CAT6_or_higher_to_weak_current_box,,,,project_candidate,candidate,OWNER-INBOX-20260814-001,,yes,
REQ-0634,NET-AP-R09,ELEC,cable_continuity_test,,,,,pending,pending,,,yes,
REQ-0635,NET-AP-R09,ELEC,local_220v_for_current_candidates,not_applicable_if_PoE,,,,project_candidate,candidate,OWNER-INBOX-20260814-001,,yes,若改 FTTR/本地供电设备则重新设计，不能继承。
REQ-0636,NET-AP-R09,ELEC,candidate_ap362e_max_power,,9.4,W,,official_exact_model,candidate,HUAWEI-AP362E-OFFICIAL-001,,yes,
REQ-0637,NET-AP-R09,ELEC,candidate_ap362e_power,802.3af_PoE,,,,official_exact_model,candidate,HUAWEI-AP362E-OFFICIAL-001,,yes,
REQ-0638,NET-AP-R09,ELEC,candidate_rgeap262e_power,802.3at_PoE_or_12V_DC,,,,official_exact_model,candidate,RUIJIE-EAP262E-OFFICIAL-001,,yes,
REQ-0639,NET-AP-R14,ELEC,final_model,,,,,pending,pending,,,yes,
REQ-0640,NET-AP-R14,ELEC,home_run_cable,CAT6_or_higher_to_weak_current_box,,,,project_candidate,candidate,OWNER-INBOX-20260814-001,,yes,
REQ-0641,NET-AP-R14,ELEC,cable_continuity_test,,,,,pending,pending,,,yes,
REQ-0642,NET-AP-R14,ELEC,local_220v_for_current_candidates,not_applicable_if_PoE,,,,project_candidate,candidate,OWNER-INBOX-20260814-001,,yes,若改 FTTR/本地供电设备则重新设计，不能继承。
REQ-0643,NET-AP-R14,ELEC,candidate_ap362e_max_power,,9.4,W,,official_exact_model,candidate,HUAWEI-AP362E-OFFICIAL-001,,yes,
REQ-0644,NET-AP-R14,ELEC,candidate_ap362e_power,802.3af_PoE,,,,official_exact_model,candidate,HUAWEI-AP362E-OFFICIAL-001,,yes,
REQ-0645,NET-AP-R14,ELEC,candidate_rgeap262e_power,802.3at_PoE_or_12V_DC,,,,official_exact_model,candidate,RUIJIE-EAP262E-OFFICIAL-001,,yes,
REQ-0646,SENSOR-GAS-R04,ELEC/GAS,exact_model,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0647,SENSOR-GAS-R04,ELEC/GAS,gas_company_approval,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0648,SENSOR-GAS-R04,ELEC/GAS,certification,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0649,SENSOR-GAS-R04,ELEC/GAS,supply,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0650,SENSOR-GAS-R04,ELEC/GAS,valve_interface,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0651,SENSOR-GAS-R04,ELEC/GAS,installation_height,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0652,SENSOR-GAS-R04,ELEC/GAS,clearance_to_appliances_and_openings,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0653,SENSOR-GAS-R04,ELEC/GAS,inset_trim_written_approval,,,,,pending,pending,,,yes,须由珠海燃气公司/主管要求和最终设备资料关闭。
REQ-0654,SENSOR-GAS-R04,ELEC/GAS,consultation_candidates,JT-GS838C-NBAC-H05;JT-KEA01;JT-KEA31;JT-KWE_family;JT-AM5301-JG,,,,project_candidate,candidate,OWNER-INBOX-20260814-001,,yes,仅供咨询，不代表批准或采购。
REQ-0655,SENSOR-001,ELEC/FIRE,final_detector_type_and_model,,,,,pending,pending,,,yes,位置已确认；感温/感烟/复合和产品仍待消防/设备方。
REQ-0656,SENSOR-001,INT1/FIRE,inset_trim_fit,vendor_and_fire_authority_confirmation_required,,,,project_candidate,candidate,TB-PANASURFACE-ALARM-INSET-001,,yes,先定设备再按准确型号确认装饰件。
REQ-0657,APP-004,PLUM,candidate_gs3_water_mode,reservoir_or_direct_plumb,,,,official_exact_model,candidate,APP-004-GS3-OFFICIAL-001,,yes,最终未选 GS3 时不参与施工接口。
REQ-0658,APP-004,PLUM,candidate_gs3_drain_mode,model_and_mode_dependent,,,,official_exact_model,candidate,APP-004-GS3-OFFICIAL-001,,yes,仅预留可关闭接口，不据此施工定版。
REQ-0659,APP-004,PLUM,candidate_e1_prima_water_mode,reservoir_or_direct_plumb,,,,official_exact_model,candidate,APP-004-E1PRIMA-OFFICIAL-001,,yes,最终未选 E1 Prima EXP 时不参与施工接口。
REQ-0660,APP-004,PLUM,candidate_e1_prima_drain_mode,model_and_mode_dependent,,,,official_exact_model,candidate,APP-004-E1PRIMA-OFFICIAL-001,,yes,仅预留可关闭接口，不据此施工定版。
REQ-0661,APP-017,ELEC,independent_power_plug_count,,2,unit,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,两台各一根电源线和插头；禁止排插/延长线。
REQ-0662,APP-017,ELEC,shared_branch_circuit_permission,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-0663,APP-017,MULTI,equipment_form,two_independent_appliances_stacked,,,,user_input,confirmed,,,no,不得标作洗干一体机或 WashTower。
REQ-0664,APP-017,INT1,stack_connector_order_number,17008829,,,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,说明书订货号；是否带抽板 unknown。
REQ-0665,APP-017,INT1,stack_connector_drawer_status,unknown,,,,pending,pending,,,yes,说明书没有抽板描述。
REQ-0666,APP-017,INT1,stack_connector_commercial_candidate,WTZ27510,,,,user_input,candidate,OUTBOUND-FORM-PLUM-20260817,S02；MS／2026-08-18,yes,MS 确认采用方向；仍须西门子书面证明与两台实购 E-Nr./FD 兼容，不把业主选择冒充厂家兼容。
REQ-0667,APP-017,INT1,stack_body_height_sum,,1690,mm,,project_candidate,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,两台厂家机身高度算术和，不得单独用于柜体放样。
REQ-0668,APP-017,INT1,manufacturer_open_cabinet_width_min,,630,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,干衣机说明书叠放开放柜最小值。
REQ-0669,APP-017,INT1,manufacturer_open_cabinet_depth_min,,640,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,干衣机说明书叠放开放柜最小值。
REQ-0670,APP-017,INT1,manufacturer_open_cabinet_height_min,,1730,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,已经高于 1690 mm 纯机身和。
REQ-0671,APP-017,INT1,coordination_clear_width,,650,mm,,user_input,confirmed,,,no,项目有效净空，不是厂家产品尺寸。
REQ-0672,APP-017,INT1,coordination_clear_depth,,800,mm,,user_input,confirmed,,,no,项目有效净空，不是厂家产品尺寸。
REQ-0673,APP-017,INT1,coordination_clear_height,,1900,mm,,user_input,confirmed,,,no,项目有效净空，含连接件、调平及安装维护余量。
REQ-0674,APP-017,INT1,fixed_front_threshold_allowed,no,,,,user_input,confirmed,,,no,整套设备必须可向前抽出维修。
REQ-0675,APP-017,INT1,removable_side_top_panels_required,yes,,,,user_input,confirmed,,,no,两侧与顶部可拆卸收口。
REQ-0676,APP-017,ELEC/PLUM/INT1,service_connections_preferred_zone,side_accessible_not_directly_behind,,,,user_input,confirmed,,,no,避免软管和插头在机器正后方受挤压。
REQ-0677,APP-017,ELEC/PLUM,service_interface_center_coordinates,unknown,,,,pending,pending,,,yes,待厂家安装图/现场深化，不得从 IFC proxy 包围盒推测。
REQ-0678,APP-017,INT1,front_open_total_depth,,1111,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,两台 90° 开门总深均为 1111 mm；前方取衣空间按此复核。
REQ-0679,APP-017,PLUM,dryer_condensate_discharge,direct drain to dedicated laundry wall-drain dryer port,,,,user_input,confirmed,OUTBOUND-FORM-PLUM-20260817,S06；MS／2026-08-18,no,使用方向已确认；准确墙排产品、标高、接口和防回流／防臭由 APP017-WALL-DRAIN-20260818 关闭。
REQ-0680,APP-017,PLUM,shared_siphon_y_distributor,,15000490,,,official_exact_model,candidate,APP-017-SIEMENS-DRYER-MANUAL-001,,no,官方 Y 分配器可使洗衣机与干衣机共用虹吸口；现场深化确认。
REQ-0681,APP-017,MULTI,wool_selection_reason,washer wool 2kg; dryer wool rack one garment stationary,,,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,产品选择理由，不是建筑安装条件。
REQ-0682,APP-017-WASHER,ELEC/PLUM/INT1,product_width,,598,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0683,APP-017-WASHER,ELEC/PLUM/INT1,product_height,,848,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0684,APP-017-WASHER,ELEC/PLUM/INT1,product_depth,,600,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0685,APP-017-WASHER,ELEC/PLUM/INT1,door_closed_depth,,639,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0686,APP-017-WASHER,ELEC/PLUM/INT1,door_open_90_depth,,1111,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0687,APP-017-WASHER,ELEC/PLUM/INT1,leveling_height_add_max,,12,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0688,APP-017-WASHER,ELEC/PLUM/INT1,rated_power,,1900,W,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0689,APP-017-WASHER,ELEC/PLUM/INT1,rated_voltage,,220,V,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0690,APP-017-WASHER,ELEC/PLUM/INT1,frequency,,50,Hz,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0691,APP-017-WASHER,ELEC/PLUM/INT1,minimum_fuse,,10,A,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0692,APP-017-WASHER,ELEC/PLUM/INT1,power_cord_length,,2100,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0693,APP-017-WASHER,ELEC/PLUM/INT1,water_connection,G3/4 cold water,,,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
